OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,State,ZipCode,Neighborhood,LargestPropertyUseType,YearsENERGYSTARCertified,NumberofBuildings,NumberofFloors,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingAge,TotalUseTypeNumber,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor,harvesine_distance
115,2016,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,221 1st Ave. W,WA,98033.0,MAGNOLIA / QUEEN ANNE,Office,,1.0,4.0,76213.0,70.0,3389882.75,0.0,2877081.0,512859.5,47.295,46,3,0.65977,0.34023,76213.0,19053.25,12358.93052082772
116,2016,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),425 queen anne ave N.,WA,98109.0,MAGNOLIA / QUEEN ANNE,Hotel,,1.0,6.0,107324.0,54.0,5108421.25,0.0,2728712.5,2379767.0,145.41,14,2,0.65586,0.34414,107324.0,17887.333,12358.727376919058
117,2016,NonResidential,Hotel,UNIVERSITY INN,4140 ROOSEVELT WAY NE,WA,98105.0,NORTHEAST,Hotel,,1.5,4.0,50017.0,52.0,5509723.5,0.0,2142528.5,3367240.0,193.76999999999998,54,2,1.0,0.0,33344.667,12504.25,12354.405304017853
119,2016,NonResidential,K-12 School,St. Joseph K-8 School,700 18th Ave. E.,WA,98112.0,EAST,K-12 School,,1.0,3.0,67743.0,38.5,2475083.5,0.0,1301571.5,1173538.5,71.4,93,1,1.0,0.0,67743.0,22581.0,12355.29335013425
120,2016,NonResidential,K-12 School,Holy Names Academy,728 21st Ave East,WA,98112.0,EAST,K-12 School,,1.0,6.0,194104.0,100.0,6054861.75,0.0,1841618.0,4213281.0,236.605,108,1,1.0,0.0,194104.0,32350.667,12354.977255017237
121,2016,NonResidential,Small- and Mid-Sized Office,2100 Building,2100 24th Ave S,WA,98144.0,SOUTHEAST,Office,,1.0,3.0,99433.0,67.0,4668397.0,0.0,4668488.5,0.0,32.545,13,2,0.64044,0.35956,99433.0,33144.333,12356.763518304826
131,2016,NonResidential,Other,Lakeview,1208 NE 64th st,WA,98115.0,NORTHEAST,Other,,1.0,4.0,56521.0,,6400446.0,0.0,6400578.5,0.0,44.620000000000005,75,1,1.0,0.0,56521.0,14130.25,12353.42948945991
132,2016,NonResidential,Other,Roosevelt Square,6417 Roosevelt Way NE # 18-28,WA,98115.0,NORTHEAST,Other,,1.0,2.0,206934.0,,4357773.25,0.0,2059728.5,2298088.5,136.41000000000003,87,2,1.0,0.0,206934.0,103467.0,12353.57237900534
136,2016,NonResidential,Hotel,Holiday Inn Express North Seattle Shoreline,14115 Aurora Ave N,WA,98133.0,NORTHWEST,Hotel,,1.0,4.0,51390.0,87.5,3738118.5,0.0,1418572.0,2319576.0,133.08,15,2,1.0,0.0,51390.0,12847.5,12352.845651167487
138,2016,SPS-District K-12,K-12 School,Ingraham High,1819 N. 135th St.,WA,98133.0,NORTHWEST,K-12 School,,1.0,1.0,245587.0,93.5,11104989.5,0.0,3887834.0,7217235.0,410.40999999999997,57,1,1.0,0.0,245587.0,245587.0,12352.508180401952
139,2016,NonResidential,Hotel,7066-Seattle-Northgate,13300 Stone Avenue N,WA,98133.0,NORTHWEST,Hotel,,1.0,3.0,69138.0,76.5,3270514.0,0.0,1841940.0,1428612.5,88.71000000000001,14,1,1.0,0.0,69138.0,23046.0,12352.886972252854
144,2016,NonResidential,Hotel,Alexis Hotel,1007 First Ave.,WA,98104.0,DOWNTOWN,Hotel,,1.0,5.0,190980.0,97.5,6720859.0,0.0,4565347.5,2155609.5,146.31,112,2,1.0,0.0,190980.0,38196.0,12358.203665029541
145,2016,Nonresidential COS,Other,Benaroya Hall,200 University Street,WA,98111.0,DOWNTOWN,Other - Entertainment/Public Assembly,,1.0,6.0,284100.0,,14405401.5,3717208.0,10206416.5,481996.0,383.675,18,1,1.0,0.0,284100.0,47350.0,12358.044285216884
147,2016,NonResidential,Hospital,Swedish Ballard,5300 Tallman Ave NW,WA,98107.0,BALLARD,Hospital (General Medical & Surgical),,2.5,5.0,285333.0,21.0,65726622.0,0.0,33774595.0,31952692.0,1932.46,62,2,1.0,0.0,114133.2,57066.6,12358.155432209327
163,2016,Nonresidential COS,Other,Fire Station 10/FAC/EOC,105 5th Ave S,WA,98104.0,DOWNTOWN,Other,,1.0,4.0,61156.0,,9898880.5,0.0,7084981.0,2814050.0,198.845,10,2,1.0,0.0,61156.0,15289.0,12357.76905216697
167,2016,NonResidential,Other,Wing Luke Museum,719 South King Street,WA,98104.0,DOWNTOWN,Museum,,1.0,4.0,72820.0,,2043542.3125,0.0,1385235.0,658337.5,44.625,106,1,0.90511,0.09489,72820.0,18205.0,12357.570682329533
168,2016,NonResidential,Hotel,Hampton Inn Seattle Center,700 5th Ave N.,WA,98109.0,MAGNOLIA / QUEEN ANNE,Hotel,,1.0,4.0,162222.0,75.5,7850020.5,0.0,4306692.0,3543420.0,218.215,20,2,0.91247,0.08753,162222.0,40555.5,12357.870562294896
170,2016,NonResidential,University,SCCC FINE ARTS BUILDING,801 E PINE ST,WA,98122.0,EAST,College/University,,1.0,3.0,63330.0,,2907668.0,0.0,1887518.5,1020188.0,67.34,101,1,1.0,0.0,63330.0,21110.0,12356.705024374322
172,2016,Campus,University,SSCC MAIN CAMPUS,6000 16th Ave SW,WA,98106.0,DELRIDGE,College/University,,14.0,2.0,441071.0,,37866262.0,0.0,25100301.5,12766477.0,853.01,46,1,1.0,0.0,31505.071,220535.5,12362.031018493803
173,2016,NonResidential,Small- and Mid-Sized Office,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,6901Sand Point Way NE,WA,98115.0,NORTHEAST,Office,,1.0,2.0,96300.0,,16279410.0,0.0,13904612.0,2375084.5,223.075,14,2,1.0,0.0,96300.0,48150.0,12349.841966259546
174,2016,Nonresidential COS,Other,CSC Vehicle Maintenance (E),805 S Charles St,WA,98134.0,GREATER DUWAMISH,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,1.0,1.0,67356.0,,7026353.75,0.0,3586366.5,3440049.0,207.705,66,4,1.0,0.0,67356.0,67356.0,12357.601869738062
179,2016,NonResidential,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,3800 S Othello St,WA,98118.0,GREATER DUWAMISH,Office,,1.0,1.0,54765.0,,4285011.75,0.0,3623152.5,661934.5,60.41,58,2,1.0,0.0,54765.0,54765.0,12357.747708054863
180,2016,NonResidential,Other,Hope Place,3802 S Othello St,WA,98118.0,GREATER DUWAMISH,Other - Lodging/Residential,,1.0,5.0,89821.0,,1983893.25,0.0,66171.0,1917723.5,102.315,7,3,1.0,0.0,89821.0,17964.2,12357.792948552218
182,2016,NonResidential,University,Otto Miller Hall,3469 3rd Ave. W,WA,98119.0,MAGNOLIA / QUEEN ANNE,College/University,,1.0,2.0,52611.0,,4258349.75,0.0,2630692.0,1627715.0,104.78999999999999,36,1,1.0,0.0,52611.0,26305.5,12357.66177024585
183,2016,NonResidential,Residence Hall,Emerson Hall,500 W. Emerson,WA,98119.0,MAGNOLIA / QUEEN ANNE,Residence Hall/Dormitory,,1.0,4.0,139600.0,88.5,4433318.75,0.0,2367816.0,2065552.5,126.20499999999998,15,1,0.73138,0.26862,139600.0,34900.0,12357.840802146171
185,2016,SPS-District K-12,K-12 School,Nathan Hale High,17050 30th Ave. N.E.,WA,98125.0,NORTH,K-12 School,2016,1.0,2.0,236758.0,96.0,8203482.75,0.0,4829257.5,3374326.5,212.875,5,2,1.0,0.0,236758.0,118379.0,12350.492970194444
187,2016,NonResidential,Other,Youth Services Center,1211 E Alder Street,WA,98122.0,CENTRAL,Other,,2.0,6.0,250981.0,,13486817.5,4165633.25,8802114.5,519265.5,410.475,45,2,1.0,0.0,125490.5,41830.167,12356.76474082565
190,2016,NonResidential,Small- and Mid-Sized Office,Emerald Services,7343 E Marginal Way S,WA,98108.0,GREATER DUWAMISH,Office,,1.0,3.0,64015.0,20.0,3295871.875,0.0,2679380.0,616547.5,51.425,9,3,1.0,0.0,64015.0,21338.333,12360.14169166058
194,2016,NonResidential,Retail Store,Northgate Mall,401 Northgate Way,WA,98125.0,NORTH,Retail Store,,1.0,1.0,530039.0,98.0,28392163.0,0.0,16545920.0,11846592.0,744.515,65,2,1.0,0.0,530039.0,530039.0,12352.593847846909
195,2016,NonResidential,Other,Seattle-Northgate,10631 8th Ave NE,WA,98125.0,NORTH,Other/Specialty Hospital,,1.0,3.0,54224.0,,7439147.0,0.0,3355753.0,4083463.5,240.26999999999998,52,1,1.0,0.0,54224.0,18074.667,12352.335550294614
197,2016,NonResidential,Retail Store,Nordstrom Northgate 002,401 NE Northgate Way,WA,98125.0,NORTH,Retail Store,,1.0,4.0,124342.0,75.5,8800541.0,0.0,8706118.5,94603.0,65.72,51,1,1.0,0.0,124342.0,31085.5,12352.68424122714
198,2016,NonResidential,Hospital,Seattle Children's Hospital Main Campus,4800 Sand Point Way NE,WA,98105.0,NORTHEAST,Hospital (General Medical & Surgical),,3.5,10.0,879000.0,11.5,252512144.0,0.0,115194674.5,137319838.0,8096.110000000001,63,1,1.0,0.0,251142.857,87900.0,12351.739818018099
200,2016,NonResidential,Other,Verity Credit Union,11027 Meridian N #102,WA,98133.0,NORTHWEST,Financial Office,,1.0,3.0,55442.0,73.0,3141393.625,0.0,1836761.0,1304670.0,82.095,20,3,1.0,0.0,55442.0,18480.667,12353.110844193603
209,2016,NonResidential,Self-Storage Facility,Madison Self Storage,1111 E. Madison,WA,98122.0,EAST,Self-Storage Facility,,1.0,5.0,84870.0,,1259144.0625,0.0,458255.0,800898.0,45.730000000000004,106,1,1.0,0.0,84870.0,16974.0,12356.511213786573
211,2016,Campus,University,NSCC MAIN CAMPUS,9600 COLLEGE WAY N,WA,98103.0,NORTHWEST,College/University,,11.0,2.0,694072.0,,36504348.0,0.0,33317212.5,3187822.5,401.565,46,1,0.83917,0.16083,63097.455,347036.0,12353.558585719018
215,2016,NonResidential,Warehouse,Rainier Bottling Plant,5628 Airport Way South,WA,98108.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,4.0,114297.0,64.0,1919410.875,0.0,883243.0,1036185.5,61.19,112,1,1.0,0.0,114297.0,28574.25,12359.480499219833
220,2016,NonResidential,Warehouse,8109,4786 First Ave S,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,1.0,234144.0,84.5,7057530.0,0.0,1429011.5,5628550.0,308.89,79,1,1.0,0.0,234144.0,234144.0,12360.120158721646
223,2016,NonResidential,Retail Store,Westwood Village - Building A,2600 SW Barton St,WA,98126.0,DELRIDGE,Retail Store,,1.0,1.0,64984.0,74.0,2832971.125,0.0,2518411.5,314610.0,34.265,50,1,1.0,0.0,64984.0,64984.0,12364.080450785215
224,2016,NonResidential,Retail Store,Westwood Village - Building B,2600 SW Barton St,WA,98126.0,DELRIDGE,Retail Store,,1.0,1.0,67745.0,34.0,9395594.0,0.0,2820102.0,6575554.5,368.885,51,1,1.0,0.0,67745.0,67745.0,12364.080450785215
225,2016,SPS-District K-12,K-12 School,Denny/Sealth Campus,2601 SW Kenyon / 2600 SW Thistle,WA,98126.0,DELRIDGE,K-12 School,2016,1.0,2.0,367884.0,95.0,12264601.5,0.0,8220724.5,4044048.0,272.08500000000004,6,1,1.0,0.0,367884.0,183942.0,12363.690291114763
228,2016,NonResidential,Other,Webster Building,3014 NW 67th St.,WA,98117.0,BALLARD,Other,,1.0,3.0,56000.0,,1803262.25,0.0,851745.0,951535.0,56.475,43,1,1.0,0.0,56000.0,18666.667,12358.8046406302
230,2016,NonResidential,Self-Storage Facility,U-Haul Moving and Storage of West Seattle,6343 35th Ave SW,WA,98126.0,SOUTHWEST,Self-Storage Facility,,1.0,2.0,52088.0,,1282159.75,0.0,516495.5,765675.5,44.265,47,1,1.0,0.0,52088.0,26044.0,12363.773614252312
232,2016,NonResidential,Hotel,Silver Cloud Inn,1150 Fairview Ave N,WA,98109.0,LAKE UNION,Hotel,,1.0,5.0,123920.0,80.5,9168620.0,0.0,4062454.0,5106249.5,299.515,18,3,0.75791,0.24209,123920.0,24784.0,12356.50448884006
233,2016,Nonresidential COS,Other,Armory Building,860 Terry Ave N,WA,98109.0,LAKE UNION,Museum,,1.0,1.0,54000.0,,7443659.0,0.0,3721078.0,3722655.0,223.655,116,1,1.0,0.0,54000.0,54000.0,12357.117328922614
234,2016,Nonresidential COS,Warehouse,SCL Roy Street Warehouse,802 Roy St,WA,98109.0,MAGNOLIA / QUEEN ANNE,Non-Refrigerated Warehouse,,1.0,2.0,50292.0,,572959.84375,0.0,572974.5,0.0,3.995,90,4,1.0,0.0,50292.0,25146.0,12357.4836168453
235,2016,NonResidential,Hotel,311jk-Seattle Downtown/Lake Union CY,925 Westlake Ave North,WA,98109.0,MAGNOLIA / QUEEN ANNE,Hotel,,1.0,7.0,207656.0,76.5,10953659.5,0.0,5538574.0,5415200.0,326.21000000000004,18,1,0.73831,0.26169,207656.0,29665.143,12357.367156196753
238,2016,Nonresidential COS,Small- and Mid-Sized Office,North Service Center,1300 N 97th ST,WA,98103.0,NORTHWEST,Office,,1.0,2.0,88073.5,40.0,9309542.5,0.0,7004646.5,2305039.0,171.25,59,5,1.0,0.0,88073.5,44036.75,12354.005794809307
241,2016,NonResidential,Hotel,Hotel Nexus,2140 N. Northgate Way,WA,98133.0,NORTHWEST,Hotel,,1.0,4.0,64893.0,71.5,6127153.0,0.0,2560438.5,3566766.0,207.28,48,1,1.0,0.0,64893.0,16223.25,12352.971143737379
244,2016,NonResidential,Small- and Mid-Sized Office,Washington Park Building,76-80 S washington st,WA,98104.0,DOWNTOWN,Office,,1.0,3.0,50507.0,80.5,1602459.625,0.0,1250540.0,351944.0,27.41,116,3,1.0,0.0,50507.0,16835.667,12358.270230746195
245,2016,NonResidential,Other,CenturyLink,800 Occidental Ave. South,WA,98134.0,GREATER DUWAMISH,Other - Entertainment/Public Assembly,,1.0,6.0,1585960.0,,59874712.0,0.0,50210156.5,9665613.0,863.37,17,2,0.79339,0.20661,1585960.0,264326.667,12358.290519312528
247,2016,Nonresidential COS,Distribution Center,SCL SSC Building A,3613 4th Ave S,WA,98134.0,GREATER DUWAMISH,Distribution Center,,1.0,2.0,179161.0,,9705389.0,0.0,9054672.0,650910.5,97.69,92,4,1.0,0.0,179161.0,89580.5,12359.157864060398
248,2016,Nonresidential COS,Warehouse,SCL SSC Building B,3613 4th Ave S,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,2.0,54320.0,,4022750.125,0.0,4022834.5,0.0,28.045,51,4,1.0,0.0,54320.0,27160.0,12359.157864060398
249,2016,NonResidential,Other,Safeco Field,1250 First Avenue South,WA,98134.0,GREATER DUWAMISH,Other - Entertainment/Public Assembly,,1.0,3.0,1172127.0,,58137710.0,0.0,40009689.0,18128844.5,1241.74,17,1,1.0,0.0,1172127.0,390709.0,12358.639093983342
250,2016,NonResidential,Hotel,Silver Cloud Hotel - Stadium,1046 1st Ave S,WA,98134.0,GREATER DUWAMISH,Hotel,,1.0,9.0,168449.0,62.5,12921522.5,0.0,6308547.0,6613107.5,395.2,11,3,0.91352,0.08648,168449.0,18716.556,12358.564692616616
257,2016,NonResidential,Warehouse,Harbor Island: Warehouse E - DNRP-SWD,3235 16TH AVE SW,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,0.5,4.0,79600.0,44.5,2099194.125,0.0,2099231.0,0.0,14.635,100,1,1.0,0.0,159200.0,19900.0,12361.00814473437
261,2016,Campus,Large Office,South Park,1420 S Trenton,WA,98108.0,GREATER DUWAMISH,Office,,15.0,2.0,334368.0,,52870238.0,0.0,45094087.0,7777077.5,727.405,36,4,0.90467,0.09533,22291.2,167184.0,12360.32892553913
263,2016,NonResidential,Other,Building 1,316 NE Thornton Place,WA,98125.0,NORTH,Parking,,1.0,6.0,419848.0,,9306414.0,0.0,7175633.5,2130932.5,163.2,8,5,0.20183,0.79817,419848.0,69974.667,12352.806973462646
264,2016,NonResidential,Mixed Use Property,TriBeCa,516 1st Ave W,WA,98119.0,MAGNOLIA / QUEEN ANNE,Multifamily Housing,,1.0,4.0,110785.0,,10583349.0,0.0,10183996.0,399565.0,92.22,14,5,0.82318,0.17682,110785.0,27696.25,12358.713293603127
267,2016,NonResidential,Hotel,Grand Hyatt Seattle,721 Pine St,WA,98101.0,DOWNTOWN,Hotel,,1.0,0.0,934292.0,,64429164.0,0.0,39516051.5,24913925.5,1598.655,17,5,1.0,0.0,934292.0,inf,12357.591578906407
268,2016,NonResidential,Hospital,Swedish Cherry Hill,500 17th Ave,WA,98122.0,CENTRAL,Hospital (General Medical & Surgical),,3.5,5.0,597519.0,39.5,140529360.0,0.0,57385516.5,83145006.5,4815.88,26,2,1.0,0.0,170719.714,119503.8,12356.254380704066
274,2016,NonResidential,Warehouse,27020-Seattle / Stone Way North,3600 Stone Way North,WA,98103.0,LAKE UNION,Non-Refrigerated Warehouse,,1.0,3.0,75397.0,91.0,532698.6875,0.0,414957.0,117750.0,9.145,25,2,0.89176,0.10824,75397.0,25132.333,12356.39978219564
276,2016,NonResidential,Hospital,Harborview Medical Center,325 9th Ave.,WA,98104.0,EAST,Hospital (General Medical & Surgical),,5.0,8.0,1158691.0,29.5,294451712.0,122638376.0,169787594.0,2029276.5,10757.605,16,2,1.0,0.0,231738.2,144836.375,12357.356810834706
278,2016,NonResidential,Senior Care Community,ID Village Square 1,802 S. Dearborn St.,WA,98104.0,DOWNTOWN,Senior Care Community,,1.0,5.0,102796.0,,10363003.5,0.0,7689167.5,2673999.5,195.62,17,6,0.87732,0.12268,102796.0,20559.2,12357.586844554806
281,2016,NonResidential,K-12 School,University HTS Grade School,5031 University Way NE,WA,98105.0,NORTHEAST,K-12 School,,1.0,2.0,55653.0,91.0,1690550.5,0.0,8359.0,1682191.5,89.4,88,1,1.0,0.0,55653.0,27826.5,12353.767183643047
282,2016,NonResidential,Hotel,Hotel Deca,4507 Brooklyn Ave NE,WA,98105.0,NORTHEAST,Hotel,,1.0,16.0,106860.0,47.5,12011608.5,0.0,3675082.0,8336605.0,468.375,85,1,1.0,0.0,106860.0,6678.75,12354.023953034075
283,2016,NonResidential,Small- and Mid-Sized Office,Lake City Center,12360 Lake City Way NE,WA,98125.0,NORTH,Office,,1.0,5.0,50759.0,62.5,3096090.5,0.0,2557471.0,538672.5,46.435,44,2,1.0,0.0,50759.0,10151.8,12349.974730862607
284,2016,NonResidential,Worship Facility,University Congregational United Church of Christ,4505 16TH AVE NE,WA,98105.0,NORTHEAST,Worship Facility,,1.0,2.0,56772.0,47.5,2394717.375,0.0,964622.5,1430114.5,82.68,64,1,1.0,0.0,56772.0,28386.0,12353.775976477578
285,2016,NonResidential,Worship Facility,University Presbyterian Church,4540 15th Avenue NE,WA,98105.0,NORTHEAST,Worship Facility,,1.0,3.0,103000.0,41.0,4859418.75,0.0,2402689.5,2456780.0,147.23000000000002,64,1,1.0,0.0,103000.0,34333.333,12353.773844500925
293,2016,NonResidential,Other,ACT Theatre,700 Union St,WA,98101.0,DOWNTOWN,Other - Entertainment/Public Assembly,,1.0,7.0,128766.0,,6304014.0,0.0,6026360.5,277784.0,56.765,102,3,1.0,0.0,128766.0,18395.143,12357.610103769433
294,2016,NonResidential,Residence Hall,Women's Residence at Seneca,1118 5th Avenue,WA,98101.0,DOWNTOWN,Residence Hall/Dormitory,,1.0,9.0,107572.0,73.5,5508764.0,2861978.25,2646844.0,0.0,239.365,103,3,1.0,0.0,107572.0,11952.444,12357.77651294024
295,2016,NonResidential,Other,1122 3rd Ave,1122 3rd Ave,WA,98101.0,DOWNTOWN,Other,,1.0,15.0,230880.0,,62932832.0,0.0,62934157.0,0.0,438.73,61,1,1.0,0.0,230880.0,15392.0,12357.96537993474
302,2016,NonResidential,Other,Seattle ReadCntr (50/50),Readiness Center - Pier 91,WA,98119.0,MAGNOLIA / QUEEN ANNE,Other,,1.0,1.0,76086.0,,3085362.5,0.0,1577574.0,1507821.5,91.08,43,1,1.0,0.0,76086.0,76086.0,12359.378002752159
313,2016,NonResidential,Medical Office,BMR-201 Elliott Avenue LLC,201 Elliott Avenue West,WA,98119.0,MAGNOLIA / QUEEN ANNE,Medical Office,,1.0,5.0,190000.0,4.0,24274094.0,0.0,16752783.5,7521615.5,516.26,89,2,0.79474,0.20526,190000.0,38000.0,12359.098357589419
314,2016,NonResidential,Hotel,Edgewater Seattle,2411 Alaskan Way,WA,98121.0,DOWNTOWN,Hotel,,1.0,4.0,122309.0,10.5,24757011.0,0.0,6413663.5,18343481.5,1018.9300000000001,55,1,1.0,0.0,122309.0,30577.25,12358.792954032919
315,2016,Campus,Other,P66 Bell Harbor International Conference Center & Cruise Terminal.,2225 Alaskan Way,WA,98125.0,DOWNTOWN,Other,,4.0,3.0,215476.0,,24697710.0,0.0,14353167.0,10344853.5,649.4749999999999,21,1,1.0,0.0,53869.0,71825.333,12358.75457524885
316,2016,NonResidential,Hotel,337v2-Seattle Waterfront Marriott,2100 Alaskan Way,WA,98121.0,DOWNTOWN,Hotel,,1.0,8.0,254273.0,26.0,27223265.0,0.0,14220318.5,13003250.0,789.735,13,1,0.84741,0.15259,254273.0,31784.125,12358.586983309095
317,2016,Nonresidential COS,Other,Seattle Aquarium,1421 Alaskan Way,WA,98101.0,DOWNTOWN,Other - Entertainment/Public Assembly,,1.0,2.0,69400.0,,15252364.5,0.0,10980156.0,4272444.0,303.455,36,1,1.0,0.0,69400.0,34700.0,12358.447005628652
318,2016,NonResidential,Mixed Use Property,Pier 54,1001 Alaskan Way,WA,98104.0,DOWNTOWN,Restaurant,,1.0,1.0,62900.0,,8380569.0,0.0,3271683.5,5108942.5,294.14,116,3,1.0,0.0,62900.0,62900.0,12358.425438269669
319,2016,NonResidential,Small- and Mid-Sized Office,Daily Journal Building,83 Columbia St.,WA,98104.0,DOWNTOWN,Office,,1.0,4.0,48250.0,98.0,1376499.8125,500969.90625,875548.5,0.0,44.769999999999996,102,2,1.0,0.0,48250.0,12062.5,12358.218549933497
320,2016,NonResidential,Warehouse,(ID320) BMW SEATTLE - SERVICE CENTER,900 MAYNARD AVE S,WA,98134.0,GREATER DUWAMISH,Non-Refrigerated Warehouse,,1.0,4.0,203504.0,72.0,3782680.25,0.0,3782757.5,0.0,26.37,8,2,1.0,0.0,203504.0,50876.0,12357.839564488511
322,2016,NonResidential,Large Office,Cox Media Group Seattle KIRO TV (322),2801 3rd Ave,WA,98121.0,DOWNTOWN,Office,,0.5,3.0,100734.0,27.0,10030928.5,0.0,10031141.0,0.0,69.93,48,1,0.73464,0.26536,201468.0,33578.0,12358.581244929544
323,2016,NonResidential,Small- and Mid-Sized Office,200 Cedar Street Building,200 Cedar Street,WA,98121.0,DOWNTOWN,Office,,1.0,4.0,78670.0,58.0,4918676.0,0.0,4255284.5,663478.0,64.905,35,2,0.77073,0.22927,78670.0,19667.5,12358.532011346866
324,2016,NonResidential,Large Office,Fourth and Battery,2401 Fourth Avenue,WA,98121.0,DOWNTOWN,Office,,1.0,12.0,234000.0,37.5,18918808.0,0.0,18581580.0,337619.0,147.47,38,4,0.90688,0.09312,234000.0,19500.0,12358.291192610312
326,2016,NonResidential,Large Office,Westlake Tower,1601 5th Avenue,WA,98101.0,DOWNTOWN,Office,2012,1.0,25.0,369996.0,72.5,24819005.0,0.0,24819520.5,0.0,173.025,27,2,1.0,0.0,369996.0,14799.84,12357.866070147886
327,2016,NonResidential,Retail Store,Nordstrom 001,500 Pine Street,WA,98101.0,DOWNTOWN,Retail Store,,1.0,10.0,693450.0,92.5,40248090.0,17659.900390000003,37769159.5,2462063.0,395.41999999999996,91,2,1.0,0.0,693450.0,69345.0,12357.81628010999
328,2016,NonResidential,Large Office,1600 Seventh,1600 7th Ave,WA,98191.0,DOWNTOWN,Office,20172015,1.0,33.0,791396.0,89.0,40649750.0,0.0,40646533.5,269125.5,297.655,40,5,1.0,0.0,791396.0,23981.697,12357.640175206852
329,2016,NonResidential,Large Office,1700 Seventh Ave,1700 Seventh,WA,98101.0,DOWNTOWN,Office,2017201620152014201320122011201020092008,1.0,23.0,747747.0,89.0,31563245.0,0.0,28379414.5,3184426.5,366.96500000000003,16,3,0.72574,0.27426,747747.0,32510.739,12357.664235523705
330,2016,NonResidential,Small- and Mid-Sized Office,Lloyd building,603 Stewart Street,WA,98101.0,DOWNTOWN,Office,,1.0,10.0,63409.0,91.0,3290738.0,1970157.375,1320607.0,0.0,161.27499999999998,90,2,0.87767,0.12233,63409.0,6340.9,12357.780910074069
331,2016,NonResidential,Large Office,The Tower Building,1809 7th Ave,WA,98101.0,DOWNTOWN,Office,201020092007,1.0,17.0,204790.0,91.5,7642967.0,0.0,6683101.0,960003.5,97.575,86,4,0.85351,0.14649,204790.0,12046.471,12357.704737312524
332,2016,NonResidential,Small- and Mid-Sized Office,Times Square Building,414 Olive Street,WA,98101.0,DOWNTOWN,Office,,1.0,5.0,73399.0,62.0,3706229.5,0.0,3706305.0,0.0,25.835,100,2,1.0,0.0,73399.0,14679.8,12357.925112065965
333,2016,NonResidential,Large Office,Plaza 600,600 Stewart Street,WA,98101.0,DOWNTOWN,Office,201720102007,1.0,20.0,265851.0,92.5,13788494.5,6271266.0,7517373.0,0.0,536.47,47,2,0.87838,0.12162,265851.0,13292.55,12357.805166591339
334,2016,NonResidential,Large Office,West 8th,2001 - 8th Avenue,WA,98121.0,DOWNTOWN,Office,20162015,1.0,25.0,758043.0,95.5,25829896.0,0.0,25093059.5,737333.5,214.09,7,2,0.69834,0.30166,758043.0,30321.72,12357.717766458856
335,2016,NonResidential,Large Office,Denny Building,2200 Sixth Avenue,WA,98121.0,DOWNTOWN,Office,,1.0,12.0,206000.0,89.5,8926778.5,2319954.875,6606968.0,0.0,225.13,48,2,1.0,0.0,206000.0,17166.667,12357.950176542336
336,2016,NonResidential,Large Office,1918 Eighth Avenue,1918 Eighth Avenue,WA,98101.0,DOWNTOWN,Office,20172015,1.0,36.0,824887.0,97.0,38962390.0,0.0,38963187.5,0.0,271.625,7,2,0.81213,0.18787,824887.0,22913.528,12357.630823816879
337,2016,NonResidential,Large Office,1800 Ninth,1800 9th Avenue,WA,98101.0,DOWNTOWN,Office,,1.0,16.0,480840.0,94.0,17760466.0,0.0,17631160.5,129669.5,129.8,26,5,0.70552,0.29448,480840.0,30052.5,12357.45974710552
338,2016,NonResidential,Other,Jack R. McDonald Building,1900 9th Ave.,WA,98101.0,DOWNTOWN,Other,,1.0,11.0,299070.0,,63582010.0,0.0,30383669.5,33198962.5,1975.0100000000002,12,1,0.77118,0.22882,299070.0,27188.182,12357.519584964628
339,2016,NonResidential,Small- and Mid-Sized Office,Broderick Building,615 2nd Avenue,WA,98104.0,DOWNTOWN,Office,,1.0,7.0,89550.0,83.0,4007632.875,330376.40625,3677335.0,0.0,51.135000000000005,116,3,1.0,0.0,89550.0,12792.857,12358.068083950402
340,2016,NonResidential,Small- and Mid-Sized Office,The Pioneer Building,600 First Ave,WA,98104.0,DOWNTOWN,Office,,1.0,6.0,89355.0,60.5,4460434.75,0.0,4385524.5,75006.0,34.555,116,2,1.0,0.0,89355.0,14892.5,12358.100403348963
341,2016,NonResidential,Large Office,Dexter Horton Building,710 2nd Avenue,WA,98104.0,DOWNTOWN,Office,20152014201220112009,1.0,15.0,388934.0,86.5,19443257.0,1074832.875,18368825.5,0.0,211.01999999999998,94,1,1.0,0.0,388934.0,25928.933,12357.993936609075
